GRB,GPS,RA_rad,DEC_rad,detectors,logZ_Unconditioned_tran,logZ_Unconditioned_err_tran,logZ_Conditioned_tran,logZ_Conditioned_err_tran,delta_logZ_tran,delta_logZ_err_tran,Transient Unconditioned_MAP_M_c,Transient Unconditioned_MAP_q,Transient Unconditioned_MAP_s1_z,Transient Unconditioned_MAP_s2_z,Transient Unconditioned_MAP_iota,Transient Unconditioned_MAP_d_L,Transient Unconditioned_MAP_t_c,Transient Unconditioned_MAP_psi,Transient Unconditioned_MAP_ra,Transient Unconditioned_MAP_dec,Transient Unconditioned_MAP_lambda_1,Transient Unconditioned_MAP_lambda_2,Transient Conditioned_MAP_M_c,Transient Conditioned_MAP_q,Transient Conditioned_MAP_s1_z,Transient Conditioned_MAP_s2_z,Transient Conditioned_MAP_iota,Transient Conditioned_MAP_d_L,Transient Conditioned_MAP_t_c,Transient Conditioned_MAP_psi,Transient Conditioned_MAP_ra,Transient Conditioned_MAP_dec,Transient Conditioned_MAP_lambda_1,Transient Conditioned_MAP_lambda_2
GRB170124528,1169296847.031629,0.1893682238413847,0.1923352835697751,H1,0.1611560443744399,0.0541021716536528,0.3019550405814523,0.0786580061647812,0.1407989962070123,0.0954679365622829,1.906792412998348,0.1315950259840079,-0.0316646451281086,-0.039191757908111,1.4669872327997735,276.68092760063024,-1.332711671266762,1.191787198212901,2.920569611859193,0.7679171370622677,3907.308272381108,3128.0015546125164,1.861756170079288,0.127218123731654,1.4623420163013825e-06,0.0311512621824414,1.8457456163261912,65.43302519997802,-4.594926472296888,1.5232992137077923,0.2199077978989636,0.1684240493483913,62.949224325414136,1695.5432887155512
GRB170219002,1171497805.1230464,0.9571909216712502,0.8739212630586007,"H1,L1",-0.0107444638301893,0.0595301776778279,-0.1646365254687543,0.0855242256596561,-0.1538920616385649,0.104202856146257,1.1687068160126148,0.2547189729609297,0.0386913506234489,-0.0281398322977959,2.251633420048003,198.89183359486844,-2.6381485125487183,2.091743615229209,3.489194088550668,-0.0916591494599499,617.0452081531953,1221.7278244752065,1.9823156279458565,0.1491740211844371,-0.0291462409372659,-0.048742653125009,1.7973720789415275,414.39719589843526,-9.121237294902429,0.9395550422891124,0.8525515423217579,0.8602269584821687,4935.42979518678,515.7354195343626
GRB170305256,1172729364.784387,0.6747442888210078,0.2110103065661144,"H1,L1",-0.1007872696781177,0.0494159587815187,-0.03330263766863,0.0395843599211482,0.0674846320094876,0.0633155473218368,1.9973547253710304,0.1272163653661391,-0.0180898490677341,0.032660319039616,1.4719135822086082,312.4747645997122,-2.788338129441398,1.2706824842240274,4.624645753864931,-0.1215797456437504,2098.120187341848,4861.147942470442,1.776284866270919,0.1316583016891738,-0.0371721757215477,0.0195868226055141,1.4751795947426536,492.661893373301,-4.999128424739229,2.8488573920850206,0.7886356801121769,0.1526304149871247,1268.9473409522604,2400.426560383816
GRB170506169,1178078586.2011292,1.9593066182888343,0.9053022830094588,"H1,L1",0.1069571527917835,0.0663631521896297,-0.0109440035307934,0.060218042001754,-0.117901156322577,0.0896118326509896,1.4194239536495012,0.1403947240757885,-0.0426906610956367,0.0179883876282164,2.0470178247084574,222.30345104610703,-5.650778854832627,1.1916161142284114,3.8679039290793824,-0.1038198220919272,13.038157856334246,2525.3789382205296,1.7966222388882154,0.1536936601728101,0.0215998717107248,-0.0331559965141753,2.0611863387099314,273.4577881981024,-2.844040807287093,2.707420271061137,1.9987700551238223,0.8851521248730698,3855.1112108953007,3102.2996922074417
GRB170604603,1180621703.0863006,5.941798905489495,0.7098254067860938,L1,-0.0249031697323753,0.0528517870731703,-0.3138708165414987,0.0609740623005837,-0.2889676468091234,0.0806916827824478,1.0694141393633565,0.2416188786427792,0.0050244759833037,0.0346601224009213,2.002668261861833,89.25110711837604,-7.857796664735183,1.9654674791350808,1.215543608261566,0.381937043078227,2525.7965842940403,1043.0398356780252,1.7613217218772828,0.1272467141285728,0.0295923043471497,0.0381849125609463,1.196278855039084,684.6112222974602,-2.8385869025955515,2.438563514443141,5.859890669161077,0.7013264461228197,4057.6335571386985,37.70950779689031
GRB170709334,1183622441.979427,5.411218812883219,0.0383972435438752,L1,-0.247191813716741,0.0460234578739367,-0.4575061749798755,0.0516167344245029,-0.2103143612631345,0.0691552308023312,1.58059088163854,0.1535803320541246,0.0261132360093357,0.0406812776896494,1.6655626509710488,695.95713107037,-4.542002171610765,2.722531536376579,0.3647014157062366,-0.3950156593805325,2123.3805067633966,4859.08475035286,1.5005548146222891,0.1272051068792737,-0.0145703856677116,0.0060559052279177,1.355917481498369,711.6463461135345,-6.860948837304192,0.371150223864177,5.429090005869501,0.036746883678403,3253.985413558225,3051.6294555511995
GRB170726249,1185083913.4196253,2.904576941168963,-0.5934119456780721,L1,0.0938456146353338,0.0603124203691558,0.2445882632320956,0.080255465760869,0.1507426485967618,0.1003918713605827,1.1887351949035967,0.1360098544408442,0.0215919263876137,0.0276531575502633,1.927122275308255,320.1460987435702,-4.046391528984817,1.0338372950574342,5.41314983759588,0.0165524815162831,3704.8622143918105,2072.7818892755195,1.3693303083136334,0.1360286493628228,-0.0296413659349073,0.0211040906813911,0.6854486826284396,363.2844454504879,-6.757867320833267,2.012548529244615,2.728995108666652,-0.5526991429622502,4180.19270063813,339.861313174066
GRB170802638,1185722322.801293,0.9128071987930344,-0.6843435997069767,"H1,L1,V1",-0.1972845062425843,0.0510640145092764,-0.0612383354357428,0.0333637732207862,0.1360461708068414,0.0609973355264937,1.6759014223372288,0.1316061833697202,0.0165903802791681,-0.0301303682641367,1.46326742514968,449.3983163873278,-1.1325249589375268,1.0340248266341123,0.175016683681996,-0.123204969133347,4107.8925863830855,917.0340145147223,1.917091745002363,0.281135455785499,-0.0160701840148474,-0.0175773426952558,1.038962048220681,91.16092701223307,-9.111149860932796,2.564491513429505,0.8750971227466259,-0.7023447969123614,4634.396678104632,4535.580288951971
GRB170817908,1187041672.4338655,1.4491468779308918,0.8738863564735608,V1,0.0571213058786053,0.0242125732179114,0.0542738129442802,0.0220132524747044,-0.0028474929343251,0.0327235692788517,1.841739011465588,0.1272502315882128,-0.0009923625273767,-0.0331037551701335,1.1723415178098693,339.41840339281623,-2.8411441956922063,0.4655818799232588,5.2557695241375,0.5836402246727295,4231.892902210302,1772.493114803115,1.7864256030194543,0.1491904883861994,-0.0361449305479292,0.0356651038332799,2.1528670882002743,445.2956609720412,-2.590613859029255,0.2141032509816671,1.3777001775358104,0.9059475844974132,3731.2826582346406,4685.9581351424695
GRB190407788,1238698499.5776677,3.538480525493304,-0.1387536755335492,"L1,V1",-0.0671158178615773,0.0680959860302273,-0.4820192255437882,0.0761589027375074,-0.4149034076822108,0.1021628199474252,1.826312816024688,0.1316138740309268,-0.0402004621924802,0.001511317196374,1.348923698553348,144.02933288813657,-7.255867336685118,2.944251776023184,1.848014388110517,0.8115181642167089,1544.803431735969,3076.895671232749,1.0025724751266534,0.1403924006218997,-0.037186156165937,0.0160804659823676,1.3886767829958124,547.0411159842915,-3.544908595619146,0.0237592880534051,3.57714257237743,-0.116439477469273,4761.002405270723,1142.5114200595306
GRB190504678,1241021806.3133852,2.398605991015807,0.5761331860833282,"L1,V1",-0.4568808069854796,0.047071806501938,-0.2262864254708442,0.0467221666654293,0.2305943815146353,0.0663228152694685,1.579596296036263,0.1316918606225831,0.0246236319977343,0.0241035871413313,1.4513957495389422,633.57591841748,-9.267110026629968,0.0712238442163989,4.59385080161613,0.3828643502635517,1294.2474022835102,89.35590628265425,1.1736802999441815,0.1404191256100409,0.0296310177011186,-0.0235730538974861,1.8204296990067208,797.9565164005464,-4.147199325088394,1.981452605997169,2.3855883468820007,0.5201863128678799,816.2444691726387,38.29437115397232
GRB190505051,1241054067.329568,5.853659778263782,0.7361798784912083,"L1,V1",0.2895317001544062,0.0962153458267572,0.3457323162165274,0.099092963051776,0.0562006160621211,0.1381188187718934,1.5101105384554407,0.2415988624236326,0.0256197249134269,0.0054939475537411,0.7811973763638715,328.1380234495006,-0.5817997727113706,0.2605546739965848,5.255881817455276,-1.3226966176707504,87.93882608965764,817.0413571922375,1.0077408806837362,0.4393417204865032,-0.0482361460800422,-0.0326616223855862,1.199347802675416,106.11326678128144,-5.252493112093887,0.3561922382185212,6.245964601710976,0.5673031752297074,1922.7701529489875,1670.417144422339
GRB190510430,1241518774.0438657,2.2362903705803343,0.5855579640440975,"H1,L1",-0.2022318744285904,0.0657799845557259,-0.3512176332359319,0.0668821724437302,-0.1489857588073415,0.0938095483356807,1.3945125863988332,0.2150414542556177,0.0105027689496181,-0.0336740850735919,0.4115344576305035,402.5117860650152,-2.2890783356916047,2.3117452872265214,3.709999027434317,0.1459441607345432,942.6939099707984,540.1968302961529,1.9214853288098035,0.1447802677824398,-0.0431558495941078,0.0256288233990171,1.3397457372165578,790.1667718600295,-0.4276687091553039,1.6656790321343888,2.187423382360847,0.4928875203125432,691.573386234949,2324.134759721018
GRB190525032,1242780365.6516733,5.8995619375912325,0.0951204442336909,"H1,L1,V1",-0.2512923603026306,0.0794302474521928,-0.2131288796399104,0.0897320249352382,0.0381634806627201,0.1198373919496531,1.284134723870249,0.4391617226591854,0.0165769480844931,-0.0075156014002167,2.287875436703148,284.94272647407547,-2.7914468132597574,1.3180773264070758,5.351327403524477,-0.2993905024360473,3278.0599975310506,1796.8845903022334,1.6759857454173277,0.2809572298812281,0.0311259763635888,-0.0301355727255842,2.3332580508836163,488.3437696200455,-7.060543426807666,2.8492040590593355,5.91334990421972,0.0646856455956813,1419.8956675627846,3127.091914103803
GRB190601325,1243410462.175795,2.844537614900358,0.9527752386637044,"H1,L1,V1",-0.1345572838297404,0.0940761780274469,-0.33389466684111,0.0600775578878288,-0.1993373830113696,0.1116227585845167,1.530111133946344,0.5097579180820653,0.0020071617440746,-0.0181022980438628,1.558682853304728,234.14231482423315,-1.6855920945837877,2.644086510862693,4.02500682719341,0.3998789172254257,3530.2171755400627,4987.392632404199,1.490255349426795,0.1316242266352565,-0.0115681919707463,0.0221355890102978,1.7307026499778633,559.1887168214379,-5.254600896537257,2.533673234423414,2.760002173355815,0.906709972561994,217.0286122845053,2977.357201334324
GRB190606080,1243821325.7762496,1.33587500947646,-0.0118682389135614,"H1,V1",0.2249957180301101,0.0919267444763583,-0.09474290263542,0.0305049832336114,-0.3197386206655302,0.0968559773690017,1.7914612440441848,0.127205050956181,0.0401993010941429,-0.0472359950040155,2.577368164261653,269.2679219408893,-5.551932829944657,0.93925497436356,5.256887457007002,-0.5129959051697539,1873.015411954001,2298.8535884560306,1.961978067844216,0.1404298269544766,-0.0100509260264026,0.0175868346774424,1.8358718016959183,735.3067969650203,-2.340606028707838,2.8491825899877634,1.313257773604685,-0.05930056638738,3103.0003589869784,3076.8824712948394
GRB190630257,1245910216.3190496,5.357811737772193,-0.0232128790515245,"H1,V1",0.073656110070401,0.0599364926960486,-0.0278101890736925,0.0538147167674027,-0.1014662991440935,0.0805506480263149,1.515063036964908,0.2722843318559216,0.0366690725089032,-0.0281351136286895,2.5797324075760253,265.38038432006965,-5.100728772820299,0.6865226497486725,5.130489797425243,0.2387831954674159,1671.3905220688082,113.06229651071877,1.5251021137819063,0.1668025032151066,-0.0331630663040814,-0.0135385399161101,1.6996002900419802,145.16763085583722,-7.612805771668405,2.8967072010415023,5.304492439940658,-0.0219283064239141,3453.5704962496,2674.783070874295
GRB190712018,1246926338.655379,5.95261994685186,-0.6703809656910219,H1,-0.262544400259191,0.0397141272946427,-0.5771593631147502,0.0608291746849148,-0.3146149628555592,0.0726457183846576,1.7264119994265603,0.1711216837849566,-0.0286463307938095,-0.0180893794686238,1.3906121020819753,551.0434142223535,-2.8422332424775383,1.033512886801842,4.846386650720089,-0.1508610918422189,3856.245906723104,3882.088489145635,1.595418447443241,0.140389268983793,-0.0184704370984789,0.0371865827732732,1.7318708888065286,606.5297813357431,-1.9843711292519568,2.092420665984057,5.923963971661214,-0.6536078921496495,2198.585343849473,3403.9636571083734
GRB190728271,1248330654.8524225,6.225414908938574,0.0947713783832921,"H1,L1",1.149675188764162,0.1214664295082684,2.1917461253464325,0.1411467319921399,1.0420709365822705,0.1862162545256135,1.5052925989608903,0.1271975846739697,0.0381827935109607,0.0441826668787372,0.3380151011299913,472.9980746318808,-8.266478083560237,2.8967920706284898,0.3005846263326798,0.7248788305794678,1520.1358835438932,4082.960729841624,1.5062301394162194,0.9670246306806968,0.0472359500176638,0.0070356070059787,1.4957427050209666,97.81266253092735,-8.262607397060034,2.6125192251270595,6.21282574309754,0.0454123847782198,1394.2357463473163,1521.756375751897
GRB190905985,1251761926.4886525,4.092448030076303,0.054454272662223,V1,0.0030994339144772,0.0354722170010286,-0.0278277091025792,0.0304847706037994,-0.0309271430170565,0.0467717801428846,1.9371406865761096,0.1799430416161301,0.0226108013503232,0.0080378366908011,1.7043111234178197,179.29842480813207,-5.301046833363425,1.3180327763580653,5.414201221032228,-0.3066313026571807,1395.460883365312,4861.68582178862,1.991825263373907,0.3557873637948232,0.0467219184971304,0.0462187606291271,1.5818413618208875,457.12660402154296,-7.659862441857252,1.0808941015039126,4.0623530735877456,0.0561835966414741,3931.676149724397,3855.218086896784
GRB191221802,1260990886.8443038,0.7126179335892847,-0.7511897100583594,"H1,V1",-0.0869554927925434,0.0583879716604214,-0.0658900732996418,0.0737729086824995,0.0210654194929015,0.0940829277291826,1.244050267940714,0.1535802205179202,0.0014988203813779,-0.0196206562230764,1.470846363346734,422.0793523565656,-3.4952933676635047,0.6867032323584017,1.595756219089529,-0.0952396305143327,3855.1687061980174,3003.2366354848336,1.1984914379812437,0.1360398307291926,-0.0371587148828941,0.0431979561377402,1.135518920168359,190.64942923823284,-9.471988504561214,0.7495751038055604,0.6546109704958234,-0.6400815835103807,2600.420739056713,4007.32640881788
GRB191227723,1261502522.1441214,4.505916529873761,-0.4539601384437251,"H1,L1",-0.2687708774427789,0.0662365144222958,0.0541051770519331,0.0839236582642635,0.3228760544947121,0.1069133118899227,1.595524286245952,0.9141670973935516,-0.019620786586385,-0.0070302878811899,2.451878657472266,543.4434591483721,-6.2075269741050665,0.6078382762972367,0.9632109587537684,-1.1448757133569605,3052.5825789097416,4936.907653336568,1.065165101833267,0.1887656934591267,-0.0090462280886066,-0.0266335128532246,0.6522196689025529,241.41978318127937,-5.652843066325705,2.707262203745973,4.382426564383611,-0.4085837720922853,288.90277509164275,4483.806385839434
GRB200221162,1266292396.7112098,2.741912254883092,0.5784021141109208,"H1,L1,V1",-0.5209478741699126,0.071319792085569,-0.5243253521741683,0.0866204625827144,-0.0033774780042556,0.1122034637663749,1.4497438894438766,0.1360466290064912,-0.0295873397873613,0.0150608536402393,2.000640637309332,696.1887597449011,-3.191318511524418,2.4547929587596515,0.8997150126423153,-0.1261845397480675,2851.538816954665,2474.921733282991,1.9770466166910263,0.1315883797791334,0.0150751845423915,0.046732742448787,1.4720667771640934,562.7694364594213,-6.254935447427076,2.8967965575514425,2.795948943110244,0.611188738118613,1318.9192068890366,4535.288290089715
GRB230525449,1369046786.3315425,0.790110552377833,1.2103858362580675,L1,-0.1268957844553954,0.0639201120823121,-0.0655495980485149,0.0540743974817701,0.0613461864068805,0.0837246749269999,1.1045566811700371,0.1404324303039567,0.0452151324468617,0.0105425347421753,1.283271155457536,418.1641878196245,-7.154747356452174,2.059534797388646,1.5627233457847196,0.0421289245187213,2650.753890669101,3279.8191491032626,1.7013216459539398,0.149187515259402,0.049748371004183,-0.0416977130834982,1.6144908141150054,164.6132849705205,-0.5797974548818186,0.6415933854564073,0.7876882399525604,1.1371335926608628,1419.9847975012126,1570.2906196900954
GRB230701948,1372286697.121987,2.020044076258237,0.7508406442079606,L1,-0.2053468334816452,0.0560458638535628,-0.4284481366224569,0.0555221741540797,-0.2231013031408116,0.0788913853211367,1.6957392100727058,0.1580085114626083,-0.0115686682381512,-0.0221103307858829,1.8382677681090696,746.8158097336601,-2.68897839477877,1.9812425517062813,4.846669115592876,-0.7484008964251397,1219.8553170509997,1344.1963250287895,1.5449508232410685,0.1535811696195215,0.0472326169278064,-0.0427161431444916,1.474227758913598,559.3116212904896,-4.747469213507948,2.234022654051387,1.9727348507215177,0.7265025829520145,4157.193764301841,419.5491621211482
GRB230725439,1374316388.8788962,3.616845808907849,0.085870199198121,"H1,L1",-0.3447396865439204,0.0768065112726002,-0.3365417066590612,0.101079959108014,0.0081979798848591,0.1269503773414867,1.3692199368750857,0.162413529811158,-0.0080359632789822,-0.0200988181317525,1.695171428426526,531.7588939476743,-4.439851047888304,0.2921516411661492,5.129360308436654,-0.3582713590010794,213.70410012202743,4358.359945470122,1.6456074758945376,0.3294860753573683,-0.0497485443172996,-0.0251278303197053,0.5865237632285387,543.3624657437981,-2.491288054336444,0.5130856800122698,3.652735833001589,-0.1739081991181769,1092.4597298428998,3906.539240050277
GRB231205101,1385778329.40744,3.5964254566595155,0.3970624048287099,"H1,L1",-0.4995985863381165,0.0819984473862876,-0.4123125031184133,0.0777456143692968,0.0872860832197032,0.1129961323560288,1.8920218552190589,0.1315944559093323,-0.0010111276443479,-0.017059463595638,1.4210501842976415,695.8618659018284,-5.502753898751761,0.7024154884986216,4.972954657184376,0.9723597380495216,1495.2329086409543,542.5901141919735,1.5052935934097669,0.1316012991588436,0.0034854818915148,0.0386614824820973,1.8000825955482207,449.9819268173741,-0.2280275561812086,2.6913054537784964,3.626502921328147,0.3863998005871865,1695.4426804865475,4207.112884665768
GRB231206789,1385924215.5986114,0.7307693578100257,0.0682423737529782,"H1,L1",-0.1951802106298145,0.0830672622532473,-0.4504324601435221,0.0986642757482024,-0.2552522495137076,0.1289760030671097,1.4900240275839978,0.3909420116080905,-0.0361411630436414,0.04974821408123,1.590535163780252,108.8142719276632,-4.497777998658783,0.4499390237405404,4.150685834145708,0.2296819164398837,3553.801306172828,3479.443504059376,1.8967286329356623,0.153662516532472,-0.0401847435789272,0.04572260404321,1.5819788955811012,676.5476827951527,-3.297308773264738,2.296905509851652,0.7733315399499094,0.0467467693271008,4057.580307345138,3629.3119969918816
GRB240112742,1389116905.4633474,3.7988836498908576,-0.568802803224952,L1,-0.1868081522434603,0.0555633287397506,-0.242099423351158,0.0480306775034657,-0.0552912711076976,0.0734454183872862,1.1834296277325072,0.2768088698843386,0.0225964922508837,0.0065372407249012,2.772473045128729,433.8608166617725,-1.785964745315364,1.9811423753772075,2.099893321919233,-0.2984068002611045,3553.8810453617025,3403.454765243555,1.8669427245642527,0.1535892369138497,0.0005179344324785,-0.017580065971347,1.324093078586798,610.7400853685037,-0.0299950801382483,0.3874789886404872,3.83248241671688,-0.5848144952974107,3982.43653678456,666.0948009672607
GRB240429628,1398438286.9260478,0.2389355745980237,0.3227113786937515,"H1,L1,V1",2.867948473247929,0.1786461939619565,3.322739548221481,0.2119828669032365,0.4547910749735524,0.2772204871173996,1.0175801052554465,0.2107716038453124,-0.019592956574839,-0.044700531259514,1.2999763770265398,81.44257387837338,-7.713371811404244,2.4532048965368523,3.741211437849661,0.265189435961053,3681.423776542766,4007.510502030582,1.0125659930565605,0.1799608561566765,0.0020117363893504,-0.0145769912564316,1.3877716583655642,262.10482330862123,-3.5430504007348875,1.3025273100812294,0.1720950978606678,0.383267019721239,3303.8648134970863,2500.2816076596
GRB240502906,1398721522.7487168,2.912605455728137,1.1571532940722404,"H1,L1,V1",-0.4670380571231573,0.0758071114408126,-0.5966139714660881,0.0759097969710732,-0.1295759143429307,0.1072800793306443,1.665667568238116,0.1272227478382694,0.0074911143320636,0.0065331472915294,1.4904915759189463,425.96414291449537,-2.5886613645998966,2.3123702761398364,6.267121484336029,-1.1125707983120832,2876.844203580308,968.6921352442764,1.8314260705450387,0.127314981383346,0.0221153893080845,-0.011071674317012,1.7576492281501028,320.43922499851817,-2.638156873971234,0.9708781763609364,2.673010795319572,1.122902392191869,1821.7186963695783,62.79528358688863
GRB240514169,1399694643.0399745,0.0884881930761125,0.7770205829878756,"L1,V1",0.0041907769674985,0.0790237066086827,-0.0352116248634401,0.0643473494208407,-0.0394024018309386,0.1019084274418114,1.6259133609051997,0.3558202135936495,-0.0436846597938899,0.0040145616667138,0.9185062646630604,621.746080803508,-6.205303502820055,2.1549549968633688,4.687260934026098,-0.5367108198568377,2550.553758969787,3404.162369517788,1.7814319326593302,0.145173107405462,-0.0120742930256785,0.027635582898875,2.159351206991591,159.53794454697376,-2.9918324580364604,1.5867278021407154,0.0018493541396602,0.8818674118606928,1369.6217004272992,4533.641923710425
GRB240616234,1402551421.1006975,2.607870968329927,0.3658210112180114,"L1,V1",-0.3317772478036817,0.0670414319141142,-0.142963921151755,0.0386820665338816,0.1888133266519266,0.0774006192767633,1.997491393886345,0.1272169823329114,-0.0296052138229947,0.0442169493060573,1.22992277869681,304.6169852343397,-5.251445358689743,0.7182014248643895,1.847121253125133,0.6261013897675636,213.59449954323424,3630.202024629406,1.6607008402181944,0.2063679312868739,-0.0115467234447424,0.036620679210906,2.1036068360483844,80.93638028666138,-0.781551517234572,0.4352192608659278,2.703787967479774,0.447571156536409,2775.6994722656173,1420.325473329929
GRB240625314,1403335978.6305597,2.0724039538180667,-0.0862192650485198,"H1,L1",-0.0814619264779906,0.0870326983321081,-0.531208151886303,0.1079178807454518,-0.4497462254083124,0.1386396752865401,1.2592756562839416,0.8614646638405381,-0.0411315453845351,-0.0275796136170037,1.894641860640609,144.05188541014252,-9.974140813637824,0.9551065227162234,3.70976788850599,-0.7606700682279218,1972.2094115018936,4434.867435797358,1.390047591477413,0.1316015862891054,0.0110584469081134,-0.0381954780705822,1.0069339498068848,645.4597965429153,-8.61669590846149,1.0821607708311718,2.000439811407217,-0.1143560295688288,1972.304607169244,3781.0966147752615
GRB240810880,1407359257.8828766,2.4450317491188565,-0.7225663103256524,"L1,V1",-0.5375742783826654,0.0589653904477015,-0.2071478008465094,0.0465619456702587,0.3304264775361559,0.0751327628618169,1.7211365169277686,0.1360332579354368,0.0386954705822466,-0.0070461750422321,1.2740647013896922,790.1499131940963,-6.350164278133674,1.5390977333248403,1.1213765198240817,0.2954887511021234,3403.6202615881607,2173.517210859094,1.7712538506874451,0.1404461195601974,-0.0376746677739425,4.67626130844917e-06,1.7649378899146444,696.6190572964009,-3.5431472299719986,1.807739124754297,2.394700569059109,-0.6976784938892157,1822.1707096078264,4911.53055194369
GRB240910488,1410003768.5525088,2.9904471403670843,0.510334273283142,"H1,L1",-0.146859421565408,0.0898491965890086,-0.2871827289086319,0.0786302646481875,-0.1403233073432238,0.1193968033338176,1.5150424975128065,0.716086182528267,-0.0065095095189429,0.0462246065348098,1.2740647013896922,359.4048912851242,-8.26590267252358,2.5969312273071967,0.9641631896896627,-0.5920982893465776,2122.496446677384,2750.797005050963,1.8064691781172515,0.1404012102902794,0.0125636104064539,0.0361781608503172,1.854364553191279,590.482234509908,-9.319919481669498,3.1335856105052,3.1153487740152093,0.4631715697713864,540.5021900347408,1345.2109028989803
GRB241207869,1417639879.745712,4.0983821495330846,-0.2501056818107874,"H1,V1",-0.4519196362988548,0.0606594798305257,-0.3872097356917144,0.0632334057355954,0.0647099006071404,0.0876244035313929,1.8569112588257968,0.1491915065851944,0.0326594412971119,0.0085452881893608,1.7530896283487487,793.853731404655,-4.196526135189467,0.4342936633495001,0.017528549557307,0.0130675518037394,1545.644579221364,3655.4476574264654,1.4494747223123592,0.1579814065842012,0.0315654568886712,0.0476964852740421,1.1409831594596276,180.25497147565952,-3.9456534625792647,1.4764384203693837,4.018802001985134,-0.2163926591460977,1118.2784171316312,3002.424205959226
GRB250117849,1421180535.8936446,4.40782902591168,-0.4569271981721154,"H1,L1",-0.3885069418144766,0.0831570005243038,-0.4302502242104526,0.0655470289888549,-0.041743282395976,0.1058843696938545,1.7111404886917878,0.1624107486628324,-0.004505212352163,-0.006532267623024,0.8257518898648085,496.427676074072,-6.80221280688678,2.8811160176330044,3.362611880464611,-1.302091090629994,2626.409063689768,2726.362363605078,1.856682897511188,0.1800854968189067,-0.0462242666074535,-0.0477075008580611,1.545771941201188,488.9458428686138,-1.7357654381119223,2.911575804538548,4.53909528527798,-0.4431455552418923,1646.3397437634703,4936.677295012421
GRB250119945,1421361684.3021984,2.860071045243108,0.2631956512007449,"H1,V1",-0.2502810441684559,0.0670168675921068,-0.1482191250426761,0.0867581335408623,0.1020619191257797,0.109627707616971,1.5501015416833996,0.1315964173014013,-0.0321707162726111,0.0231170401738915,1.9233453249774544,488.6870772694552,-2.536826269420935,0.6236476845969579,2.1947596597224,-0.3906663103026992,4183.422923852469,2725.6330824374536,1.072924180512247,0.2812048154173248,0.0462311696570018,-0.0260781437187983,1.703673162990028,106.51055060656856,-4.447870021913071,1.8705278614740648,3.135265744265644,0.2227201103655144,717.7995071142202,516.756400512696
GRB240715239,1405057461.2560802,0.1464331242423242,-0.5134758659367318,"L1,V1",13.5276698797319,0.2355463060616595,15.459543028827136,0.2275762826007178,1.931873149095237,0.3275256122834591,1.042677934991458,0.206400959379074,-0.0356521125409309,0.0150737747344091,1.5365471730989144,33.75917101145574,-7.058451513197586,2.628145752166292,1.0578454883317645,1.0342495565169911,816.6749129012653,3581.864291435592,1.1732267729141377,0.2195184174422348,0.0040082284341493,-0.0256282270395268,0.731287016138538,53.31539524167517,-9.62178684087704,2.154708243833947,0.0931266742505744,-0.4541317712971348,4459.488700543739,3883.121933853793
GRB240525491,1400672876.0495906,4.893379623816502,0.7773696488382744,"H1,L1,V1",-0.663690769658422,0.0823137574974008,-1.0265091752260604,0.093458819394096,-0.3628184055676384,0.1245395744166455,1.8568450702406485,0.166781495477963,0.048732840789088,-0.0391738332992593,1.1194740767259392,637.275679668433,-4.0449712975295,1.8073398828742584,6.172464481404191,-0.4505653235662168,1094.4656679153877,141.28314185928673,1.7010004123811415,0.1316218069843362,-0.0150800904542756,-0.0447068510544759,1.7775934716968402,609.9204584617205,-3.140750903001301,2.89686495128055,4.81700810679018,0.8737119482059337,2776.798878463562,2172.9882830715874
GRB170121133,1169003470.0245984,4.223522256901078,0.2410299697004169,"H1,L1",-0.1077823455366623,0.0531109875272445,-0.2879099640799019,0.0470690558030079,-0.1801276185432396,0.0709667035327539,1.02273595191979,0.1317000784800696,-0.0366688668961276,-0.0331248311729227,0.8875881397303097,108.82337985726036,-1.2345427607750272,0.5131702589164919,2.8258581619223944,0.4976173048043326,3629.739324125375,917.580742090701,1.977308183262766,0.136041267462521,0.0326685256796543,-0.0095508168279956,1.5410604054911383,425.7546792700951,-0.2304630505376925,2.6739951469171404,4.230676282807579,0.2094191958989332,968.5798339515782,1725.3418648631318
GRB190810675,1249488739.242605,3.382099024514612,-0.6555456670490702,"H1,L1,V1",12.747337816442371,0.1854364910774872,7.772039941208541,0.2292906182168307,-4.975297875233831,0.29489130171198236,1.0634922929314816,0.15357136183097986,-0.004523796730284829,0.01557807448618758,1.7947129258433236,167.55109734589388,-1.8849059903608856,2.565376460578866,5.192980928368335,-0.09898350111329013,2851.1645478016308,88.20962390342535,1.0528122437567724,0.36888463731354804,-0.025116251159943738,-0.010571883243572756,1.5204461255634325,52.6742289093483,-3.091763869525404,2.6439213917872806,2.977217120927227,-0.7114894734125626,3856.6364733352375,4007.7496925850733
GRB240603102,1401416871.4844642,5.657659303264819,-0.3302162944773272,"H1,L1,V1",124.74429217043019,0.285243666728536,75.41570172101682,0.3004613707010333,-49.32859044941337,0.4142957695804821,1.173362607631486,0.20193408077803082,0.04270905400910675,-0.007033895127826758,1.559169154661233,21.9597842619288,-9.171171211324022,2.1689036618814566,2.76266723925579,-0.7780229689520013,4057.69992820612,2223.787934759275,1.2032555833351233,0.5316421905107634,0.014576448946320618,0.03064926603222759,1.5562690036738054,21.959676448955243,-9.421962238711341,2.186825517352097,4.78420291578137,-0.37803456240370975,2047.6728898833721,4107.979876798669
